CategoryID,Name,Path,PromotionIDs,Price
6335,Cats,\/Books\/Nonfiction\/Pets\/Cats,1,2,3,4,0.25
6336,Fish,\/Books\/Nonfiction\/Pets\/Fish,1,2,3,4,0.95
6327,Carbon credits,\/Business-farming-industry\/Carbon-credits,1,2,3,4,10.0
6329,Home & garden,\/Books\/Magazines\/Home-garden,1,2,3,4,0.75
6328,Badges,\/Antiques-collectables\/Militaria\/Badges,1,2,3,4,3.95
6332,Art & craft,\/Books\/Magazines\/Art-craft,1,2,3,4,0.0
6330,Business & technology,\/Books\/Magazines\/Business-technology,1,2,3,4,0.25
6333,Royalty,\/Books\/Nonfiction\/Biography\/Royalty,1,2,3,4,0.75
6335,Cats,\/Books\/Nonfiction\/Pets\/Cats,1,2,3,4,0.95
6336,Fish,\/Books\/Nonfiction\/Pets\/Fish,1,2,3,4,0.75
6327,Carbon credits,\/Business-farming-industry\/Carbon-credits,1,2,3,4,10.0
6334,Dogs,\/Books\/Nonfiction\/Pets\/Dogs,1,2,3,4,0.75
6328,Badges,\/Antiques-collectables\/Militaria\/Badges,1,2,3,4,3.95
6329,Home & garden,\/Books\/Magazines\/Home-garden,1,2,3,4,0.75
6330,Business & technology,\/Books\/Magazines\/Business-technology,1,2,3,4,0.25
6332,Art & craft,\/Books\/Magazines\/Art-craft,1,2,3,4,0.95
6333,Royalty,\/Books\/Nonfiction\/Biography\/Royalty,1,2,3,4,0.0
6334,Dogs,\/Books\/Nonfiction\/Pets\/Dogs,1,2,3,4,0.25
6335,Cats,\/Books\/Nonfiction\/Pets\/Cats,1,2,3,4,0.25
6327,Carbon credits,\/Business-farming-industry\/Carbon-credits,1,2,3,4,10.0
6336,Fish,\/Books\/Nonfiction\/Pets\/Fish,1,2,3,4,0.95
6328,Badges,\/Antiques-collectables\/Militaria\/Badges,1,2,3,4,3.95
6329,Home & garden,\/Books\/Magazines\/Home-garden,1,2,3,4,0.75
6330,Business & technology,\/Books\/Magazines\/Business-technology,1,2,3,4,0.95
6333,Royalty,\/Books\/Nonfiction\/Biography\/Royalty,1,2,3,4,0.95
6332,Art & craft,\/Books\/Magazines\/Art-craft,1,2,3,4,0.25
6334,Dogs,\/Books\/Nonfiction\/Pets\/Dogs,1,2,3,4,0.95
6335,Cats,\/Books\/Nonfiction\/Pets\/Cats,1,2,3,4,0.75
6336,Fish,\/Books\/Nonfiction\/Pets\/Fish,1,2,3,4,0.95
6327,Carbon credits,\/Business-farming-industry\/Carbon-credits,1,2,3,4,2.0
6328,Badges,\/Antiques-collectables\/Militaria\/Badges,1,2,3,4,3.95
6329,Home & garden,\/Books\/Magazines\/Home-garden,1,2,3,4,0.95
6330,Business & technology,\/Books\/Magazines\/Business-technology,1,2,3,4,0.75
6332,Art & craft,\/Books\/Magazines\/Art-craft,1,2,3,4,0.75
6333,Royalty,\/Books\/Nonfiction\/Biography\/Royalty,1,2,3,4,0.95
6334,Dogs,\/Books\/Nonfiction\/Pets\/Dogs,1,2,3,4,0.75
6336,Fish,\/Books\/Nonfiction\/Pets\/Fish,1,2,3,4,0.0
6335,Cats,\/Books\/Nonfiction\/Pets\/Cats,1,2,3,4,0.0
6327,Carbon credits,\/Business-farming-industry\/Carbon-credits,1,2,3,4,2.0
6328,Badges,\/Antiques-collectables\/Militaria\/Badges,1,2,3,4,0.55
6329,Home & garden,\/Books\/Magazines\/Home-garden,1,2,3,4,0.25
6330,Business & technology,\/Books\/Magazines\/Business-technology,1,2,3,4,0.75
6332,Art & craft,\/Books\/Magazines\/Art-craft,1,2,3,4,0.25
6333,Royalty,\/Books\/Nonfiction\/Biography\/Royalty,1,2,3,4,0.95
6334,Dogs,\/Books\/Nonfiction\/Pets\/Dogs,1,2,3,4,0.25
6335,Cats,\/Books\/Nonfiction\/Pets\/Cats,1,2,3,4,0.0
6327,Carbon credits,\/Business-farming-industry\/Carbon-credits,1,2,3,4,2.0
6336,Fish,\/Books\/Nonfiction\/Pets\/Fish,1,2,3,4,0.95
6328,Badges,\/Antiques-collectables\/Militaria\/Badges,1,2,3,4,0.0
6329,Home & garden,\/Books\/Magazines\/Home-garden,1,2,3,4,0.75
6330,Business & technology,\/Books\/Magazines\/Business-technology,1,2,3,4,0.25
6332,Art & craft,\/Books\/Magazines\/Art-craft,1,2,3,4,0.25
6333,Royalty,\/Books\/Nonfiction\/Biography\/Royalty,1,2,3,4,0.75
6334,Dogs,\/Books\/Nonfiction\/Pets\/Dogs,1,2,3,4,0.95
6335,Cats,\/Books\/Nonfiction\/Pets\/Cats,1,2,3,4,0.95
6336,Fish,\/Books\/Nonfiction\/Pets\/Fish,1,2,3,4,0.75
6327,Carbon credits,\/Business-farming-industry\/Carbon-credits,1,2,3,4,15.0
6328,Badges,\/Antiques-collectables\/Militaria\/Badges,1,2,3,4,3.95
6329,Home & garden,\/Books\/Magazines\/Home-garden,1,2,3,4,0.75
6330,Business & technology,\/Books\/Magazines\/Business-technology,1,2,3,4,0.0
6332,Art & craft,\/Books\/Magazines\/Art-craft,1,2,3,4,0.25
6333,Royalty,\/Books\/Nonfiction\/Biography\/Royalty,1,2,3,4,0.0
6334,Dogs,\/Books\/Nonfiction\/Pets\/Dogs,1,2,3,4,0.0
6335,Cats,\/Books\/Nonfiction\/Pets\/Cats,1,2,3,4,0.0
6336,Fish,\/Books\/Nonfiction\/Pets\/Fish,1,2,3,4,0.95
6327,Carbon credits,\/Business-farming-industry\/Carbon-credits,1,2,3,4,2.0
6328,Badges,\/Antiques-collectables\/Militaria\/Badges,1,2,3,4,3.45
6329,Home & garden,\/Books\/Magazines\/Home-garden,1,2,3,4,0.25
6330,Business & technology,\/Books\/Magazines\/Business-technology,1,2,3,4,0.0
6332,Art & craft,\/Books\/Magazines\/Art-craft,1,2,3,4,0.95
6334,Dogs,\/Books\/Nonfiction\/Pets\/Dogs,1,2,3,4,0.95
6333,Royalty,\/Books\/Nonfiction\/Biography\/Royalty,1,2,3,4,0.75
6335,Cats,\/Books\/Nonfiction\/Pets\/Cats,1,2,3,4,0.95
6336,Fish,\/Books\/Nonfiction\/Pets\/Fish,1,2,3,4,0.75
6327,Carbon credits,\/Business-farming-industry\/Carbon-credits,1,2,3,4,10.0
6328,Badges,\/Antiques-collectables\/Militaria\/Badges,1,2,3,4,0.0
6329,Home & garden,\/Books\/Magazines\/Home-garden,1,2,3,4,0.25
6330,Business & technology,\/Books\/Magazines\/Business-technology,1,2,3,4,0.0
6332,Art & craft,\/Books\/Magazines\/Art-craft,1,2,3,4,0.95
6333,Royalty,\/Books\/Nonfiction\/Biography\/Royalty,1,2,3,4,0.25
6335,Cats,\/Books\/Nonfiction\/Pets\/Cats,1,2,3,4,0.25
6334,Dogs,\/Books\/Nonfiction\/Pets\/Dogs,1,2,3,4,0.0
6336,Fish,\/Books\/Nonfiction\/Pets\/Fish,1,2,3,4,0.75
6327,Carbon credits,\/Business-farming-industry\/Carbon-credits,1,2,3,4,0.0
6328,Badges,\/Antiques-collectables\/Militaria\/Badges,1,2,3,4,0.0
6329,Home & garden,\/Books\/Magazines\/Home-garden,1,2,3,4,0.0
6330,Business & technology,\/Books\/Magazines\/Business-technology,1,2,3,4,0.95
6332,Art & craft,\/Books\/Magazines\/Art-craft,1,2,3,4,0.0
6333,Royalty,\/Books\/Nonfiction\/Biography\/Royalty,1,2,3,4,0.0
6334,Dogs,\/Books\/Nonfiction\/Pets\/Dogs,1,2,3,4,0.25
6327,Carbon credits,\/Business-farming-industry\/Carbon-credits,1,2,3,4,2.0
6336,Fish,\/Books\/Nonfiction\/Pets\/Fish,1,2,3,4,0.25
6335,Cats,\/Books\/Nonfiction\/Pets\/Cats,1,2,3,4,0.0
6328,Badges,\/Antiques-collectables\/Militaria\/Badges,1,2,3,4,3.45
6329,Home & garden,\/Books\/Magazines\/Home-garden,1,2,3,4,0.95
6330,Business & technology,\/Books\/Magazines\/Business-technology,1,2,3,4,0.95
6332,Art & craft,\/Books\/Magazines\/Art-craft,1,2,3,4,0.0
6333,Royalty,\/Books\/Nonfiction\/Biography\/Royalty,1,2,3,4,0.25
6334,Dogs,\/Books\/Nonfiction\/Pets\/Dogs,1,2,3,4,0.25
6335,Cats,\/Books\/Nonfiction\/Pets\/Cats,1,2,3,4,0.25
6336,Fish,\/Books\/Nonfiction\/Pets\/Fish,1,2,3,4,0.95
6327,Carbon credits,\/Business-farming-industry\/Carbon-credits,1,2,3,4,15.0
6328,Badges,\/Antiques-collectables\/Militaria\/Badges,1,2,3,4,0.0
6329,Home & garden,\/Books\/Magazines\/Home-garden,1,2,3,4,0.25
6330,Business & technology,\/Books\/Magazines\/Business-technology,1,2,3,4,0.75
6332,Art & craft,\/Books\/Magazines\/Art-craft,1,2,3,4,0.0
6333,Royalty,\/Books\/Nonfiction\/Biography\/Royalty,1,2,3,4,0.0
6334,Dogs,\/Books\/Nonfiction\/Pets\/Dogs,1,2,3,4,0.25
6335,Cats,\/Books\/Nonfiction\/Pets\/Cats,1,2,3,4,0.75
6327,Carbon credits,\/Business-farming-industry\/Carbon-credits,1,2,3,4,2.0
6336,Fish,\/Books\/Nonfiction\/Pets\/Fish,1,2,3,4,0.25
6328,Badges,\/Antiques-collectables\/Militaria\/Badges,1,2,3,4,0.0
6329,Home & garden,\/Books\/Magazines\/Home-garden,1,2,3,4,0.25
6330,Business & technology,\/Books\/Magazines\/Business-technology,1,2,3,4,0.95
6332,Art & craft,\/Books\/Magazines\/Art-craft,1,2,3,4,0.75
6333,Royalty,\/Books\/Nonfiction\/Biography\/Royalty,1,2,3,4,0.75
6334,Dogs,\/Books\/Nonfiction\/Pets\/Dogs,1,2,3,4,0.25
6336,Fish,\/Books\/Nonfiction\/Pets\/Fish,1,2,3,4,0.0
6335,Cats,\/Books\/Nonfiction\/Pets\/Cats,1,2,3,4,0.75
6327,Carbon credits,\/Business-farming-industry\/Carbon-credits,1,2,3,4,0.0
6328,Badges,\/Antiques-collectables\/Militaria\/Badges,1,2,3,4,3.45
6329,Home & garden,\/Books\/Magazines\/Home-garden,1,2,3,4,0.25
6330,Business & technology,\/Books\/Magazines\/Business-technology,1,2,3,4,0.25
6332,Art & craft,\/Books\/Magazines\/Art-craft,1,2,3,4,0.0
6333,Royalty,\/Books\/Nonfiction\/Biography\/Royalty,1,2,3,4,0.25
6334,Dogs,\/Books\/Nonfiction\/Pets\/Dogs,1,2,3,4,0.95
6335,Cats,\/Books\/Nonfiction\/Pets\/Cats,1,2,3,4,0.0
6336,Fish,\/Books\/Nonfiction\/Pets\/Fish,1,2,3,4,0.25
6327,Carbon credits,\/Business-farming-industry\/Carbon-credits,1,2,3,4,0.0
6328,Badges,\/Antiques-collectables\/Militaria\/Badges,1,2,3,4,0.55
6329,Home & garden,\/Books\/Magazines\/Home-garden,1,2,3,4,0.0
6330,Business & technology,\/Books\/Magazines\/Business-technology,1,2,3,4,0.25
6332,Art & craft,\/Books\/Magazines\/Art-craft,1,2,3,4,0.75
6333,Royalty,\/Books\/Nonfiction\/Biography\/Royalty,1,2,3,4,0.95
6335,Cats,\/Books\/Nonfiction\/Pets\/Cats,1,2,3,4,0.25
6334,Dogs,\/Books\/Nonfiction\/Pets\/Dogs,1,2,3,4,0.0
6336,Fish,\/Books\/Nonfiction\/Pets\/Fish,1,2,3,4,0.25
6327,Carbon credits,\/Business-farming-industry\/Carbon-credits,1,2,3,4,2.0
6328,Badges,\/Antiques-collectables\/Militaria\/Badges,1,2,3,4,0.0
6329,Home & garden,\/Books\/Magazines\/Home-garden,1,2,3,4,0.25
6330,Business & technology,\/Books\/Magazines\/Business-technology,1,2,3,4,0.75
6332,Art & craft,\/Books\/Magazines\/Art-craft,1,2,3,4,0.0
6333,Royalty,\/Books\/Nonfiction\/Biography\/Royalty,1,2,3,4,0.0
6334,Dogs,\/Books\/Nonfiction\/Pets\/Dogs,1,2,3,4,0.0
6335,Cats,\/Books\/Nonfiction\/Pets\/Cats,1,2,3,4,0.0
6336,Fish,\/Books\/Nonfiction\/Pets\/Fish,1,2,3,4,0.95
6327,Carbon credits,\/Business-farming-industry\/Carbon-credits,1,2,3,4,2.0
6328,Badges,\/Antiques-collectables\/Militaria\/Badges,1,2,3,4,3.45
6329,Home & garden,\/Books\/Magazines\/Home-garden,1,2,3,4,0.25
6332,Art & craft,\/Books\/Magazines\/Art-craft,1,2,3,4,0.75
6330,Business & technology,\/Books\/Magazines\/Business-technology,1,2,3,4,0.95
6333,Royalty,\/Books\/Nonfiction\/Biography\/Royalty,1,2,3,4,0.95
6334,Dogs,\/Books\/Nonfiction\/Pets\/Dogs,1,2,3,4,0.75
6335,Cats,\/Books\/Nonfiction\/Pets\/Cats,1,2,3,4,0.95
6327,Carbon credits,\/Business-farming-industry\/Carbon-credits,1,2,3,4,2.0
6336,Fish,\/Books\/Nonfiction\/Pets\/Fish,1,2,3,4,0.95
6328,Badges,\/Antiques-collectables\/Militaria\/Badges,1,2,3,4,3.45
6329,Home & garden,\/Books\/Magazines\/Home-garden,1,2,3,4,0.75
6330,Business & technology,\/Books\/Magazines\/Business-technology,1,2,3,4,0.25
6333,Royalty,\/Books\/Nonfiction\/Biography\/Royalty,1,2,3,4,0.25
6332,Art & craft,\/Books\/Magazines\/Art-craft,1,2,3,4,0.95
6334,Dogs,\/Books\/Nonfiction\/Pets\/Dogs,1,2,3,4,0.0
6335,Cats,\/Books\/Nonfiction\/Pets\/Cats,1,2,3,4,0.95
6336,Fish,\/Books\/Nonfiction\/Pets\/Fish,1,2,3,4,0.0
6327,Carbon credits,\/Business-farming-industry\/Carbon-credits,1,2,3,4,15.0
6328,Badges,\/Antiques-collectables\/Militaria\/Badges,1,2,3,4,3.95
6329,Home & garden,\/Books\/Magazines\/Home-garden,1,2,3,4,0.75
6330,Business & technology,\/Books\/Magazines\/Business-technology,1,2,3,4,0.75
6332,Art & craft,\/Books\/Magazines\/Art-craft,1,2,3,4,0.75
6333,Royalty,\/Books\/Nonfiction\/Biography\/Royalty,1,2,3,4,0.95
6334,Dogs,\/Books\/Nonfiction\/Pets\/Dogs,1,2,3,4,0.75
6335,Cats,\/Books\/Nonfiction\/Pets\/Cats,1,2,3,4,0.75
6336,Fish,\/Books\/Nonfiction\/Pets\/Fish,1,2,3,4,0.0
6327,Carbon credits,\/Business-farming-industry\/Carbon-credits,1,2,3,4,0.0
6328,Badges,\/Antiques-collectables\/Militaria\/Badges,1,2,3,4,0.55
6330,Business & technology,\/Books\/Magazines\/Business-technology,1,2,3,4,0.0
6329,Home & garden,\/Books\/Magazines\/Home-garden,1,2,3,4,0.75
6332,Art & craft,\/Books\/Magazines\/Art-craft,1,2,3,4,0.95
6333,Royalty,\/Books\/Nonfiction\/Biography\/Royalty,1,2,3,4,0.75
6334,Dogs,\/Books\/Nonfiction\/Pets\/Dogs,1,2,3,4,0.25
6335,Cats,\/Books\/Nonfiction\/Pets\/Cats,1,2,3,4,0.75
6336,Fish,\/Books\/Nonfiction\/Pets\/Fish,1,2,3,4,0.0
6327,Carbon credits,\/Business-farming-industry\/Carbon-credits,1,2,3,4,10.0
6328,Badges,\/Antiques-collectables\/Militaria\/Badges,1,2,3,4,3.95
6329,Home & garden,\/Books\/Magazines\/Home-garden,1,2,3,4,0.0
6330,Business & technology,\/Books\/Magazines\/Business-technology,1,2,3,4,0.95
6332,Art & craft,\/Books\/Magazines\/Art-craft,1,2,3,4,0.0
6333,Royalty,\/Books\/Nonfiction\/Biography\/Royalty,1,2,3,4,0.25
6334,Dogs,\/Books\/Nonfiction\/Pets\/Dogs,1,2,3,4,0.95
6335,Cats,\/Books\/Nonfiction\/Pets\/Cats,1,2,3,4,0.0
6336,Fish,\/Books\/Nonfiction\/Pets\/Fish,1,2,3,4,0.95
6327,Carbon credits,\/Business-farming-industry\/Carbon-credits,1,2,3,4,10.0
6328,Badges,\/Antiques-collectables\/Militaria\/Badges,1,2,3,4,3.45
6329,Home & garden,\/Books\/Magazines\/Home-garden,1,2,3,4,0.95
6330,Business & technology,\/Books\/Magazines\/Business-technology,1,2,3,4,0.75
6332,Art & craft,\/Books\/Magazines\/Art-craft,1,2,3,4,0.95
6333,Royalty,\/Books\/Nonfiction\/Biography\/Royalty,1,2,3,4,0.95
6334,Dogs,\/Books\/Nonfiction\/Pets\/Dogs,1,2,3,4,0.25
6335,Cats,\/Books\/Nonfiction\/Pets\/Cats,1,2,3,4,0.25
6336,Fish,\/Books\/Nonfiction\/Pets\/Fish,1,2,3,4,0.0
6327,Carbon credits,\/Business-farming-industry\/Carbon-credits,1,2,3,4,2.0
6328,Badges,\/Antiques-collectables\/Militaria\/Badges,1,2,3,4,3.45
6329,Home & garden,\/Books\/Magazines\/Home-garden,1,2,3,4,0.25
6330,Business & technology,\/Books\/Magazines\/Business-technology,1,2,3,4,0.75
6332,Art & craft,\/Books\/Magazines\/Art-craft,1,2,3,4,0.0
6333,Royalty,\/Books\/Nonfiction\/Biography\/Royalty,1,2,3,4,0.0
6334,Dogs,\/Books\/Nonfiction\/Pets\/Dogs,1,2,3,4,0.95
6335,Cats,\/Books\/Nonfiction\/Pets\/Cats,1,2,3,4,0.0
6336,Fish,\/Books\/Nonfiction\/Pets\/Fish,1,2,3,4,0.0
6327,Carbon credits,\/Business-farming-industry\/Carbon-credits,1,2,3,4,2.0
6328,Badges,\/Antiques-collectables\/Militaria\/Badges,1,2,3,4,0.0
6329,Home & garden,\/Books\/Magazines\/Home-garden,1,2,3,4,0.25
6330,Business & technology,\/Books\/Magazines\/Business-technology,1,2,3,4,0.75
6332,Art & craft,\/Books\/Magazines\/Art-craft,1,2,3,4,0.95
6333,Royalty,\/Books\/Nonfiction\/Biography\/Royalty,1,2,3,4,0.25
6334,Dogs,\/Books\/Nonfiction\/Pets\/Dogs,1,2,3,4,0.75
6335,Cats,\/Books\/Nonfiction\/Pets\/Cats,1,2,3,4,0.95
6327,Carbon credits,\/Business-farming-industry\/Carbon-credits,1,2,3,4,2.0
6336,Fish,\/Books\/Nonfiction\/Pets\/Fish,1,2,3,4,0.95
6328,Badges,\/Antiques-collectables\/Militaria\/Badges,1,2,3,4,3.95
6329,Home & garden,\/Books\/Magazines\/Home-garden,1,2,3,4,0.75
6330,Business & technology,\/Books\/Magazines\/Business-technology,1,2,3,4,0.95
6333,Royalty,\/Books\/Nonfiction\/Biography\/Royalty,1,2,3,4,0.25
6332,Art & craft,\/Books\/Magazines\/Art-craft,1,2,3,4,0.75
6334,Dogs,\/Books\/Nonfiction\/Pets\/Dogs,1,2,3,4,0.0
6335,Cats,\/Books\/Nonfiction\/Pets\/Cats,1,2,3,4,0.25
6336,Fish,\/Books\/Nonfiction\/Pets\/Fish,1,2,3,4,0.95
6327,Carbon credits,\/Business-farming-industry\/Carbon-credits,1,2,3,4,2.0
6328,Badges,\/Antiques-collectables\/Militaria\/Badges,1,2,3,4,3.95
6330,Business & technology,\/Books\/Magazines\/Business-technology,1,2,3,4,0.75
6332,Art & craft,\/Books\/Magazines\/Art-craft,1,2,3,4,0.95
6329,Home & garden,\/Books\/Magazines\/Home-garden,1,2,3,4,0.25
6333,Royalty,\/Books\/Nonfiction\/Biography\/Royalty,1,2,3,4,0.75
6334,Dogs,\/Books\/Nonfiction\/Pets\/Dogs,1,2,3,4,0.75
6335,Cats,\/Books\/Nonfiction\/Pets\/Cats,1,2,3,4,0.75
6327,Carbon credits,\/Business-farming-industry\/Carbon-credits,1,2,3,4,0.0
6336,Fish,\/Books\/Nonfiction\/Pets\/Fish,1,2,3,4,0.25
6329,Home & garden,\/Books\/Magazines\/Home-garden,1,2,3,4,0.75
6328,Badges,\/Antiques-collectables\/Militaria\/Badges,1,2,3,4,0.0
6330,Business & technology,\/Books\/Magazines\/Business-technology,1,2,3,4,0.25
6332,Art & craft,\/Books\/Magazines\/Art-craft,1,2,3,4,0.75
6333,Royalty,\/Books\/Nonfiction\/Biography\/Royalty,1,2,3,4,0.95
6334,Dogs,\/Books\/Nonfiction\/Pets\/Dogs,1,2,3,4,0.25
6335,Cats,\/Books\/Nonfiction\/Pets\/Cats,1,2,3,4,0.25
6336,Fish,\/Books\/Nonfiction\/Pets\/Fish,1,2,3,4,0.75
6327,Carbon credits,\/Business-farming-industry\/Carbon-credits,1,2,3,4,10.0
6329,Home & garden,\/Books\/Magazines\/Home-garden,1,2,3,4,0.95
6328,Badges,\/Antiques-collectables\/Militaria\/Badges,1,2,3,4,0.55
6330,Business & technology,\/Books\/Magazines\/Business-technology,1,2,3,4,0.95
6333,Royalty,\/Books\/Nonfiction\/Biography\/Royalty,1,2,3,4,0.75
6332,Art & craft,\/Books\/Magazines\/Art-craft,1,2,3,4,0.95
6335,Cats,\/Books\/Nonfiction\/Pets\/Cats,1,2,3,4,0.95
6334,Dogs,\/Books\/Nonfiction\/Pets\/Dogs,1,2,3,4,0.25
6336,Fish,\/Books\/Nonfiction\/Pets\/Fish,1,2,3,4,0.25
6327,Carbon credits,\/Business-farming-industry\/Carbon-credits,1,2,3,4,15.0
6328,Badges,\/Antiques-collectables\/Militaria\/Badges,1,2,3,4,3.45
6329,Home & garden,\/Books\/Magazines\/Home-garden,1,2,3,4,0.25
6330,Business & technology,\/Books\/Magazines\/Business-technology,1,2,3,4,0.25
6332,Art & craft,\/Books\/Magazines\/Art-craft,1,2,3,4,0.0
6334,Dogs,\/Books\/Nonfiction\/Pets\/Dogs,1,2,3,4,0.75
6333,Royalty,\/Books\/Nonfiction\/Biography\/Royalty,1,2,3,4,0.75
6335,Cats,\/Books\/Nonfiction\/Pets\/Cats,1,2,3,4,0.25
6336,Fish,\/Books\/Nonfiction\/Pets\/Fish,1,2,3,4,0.75
6327,Carbon credits,\/Business-farming-industry\/Carbon-credits,1,2,3,4,0.0
6329,Home & garden,\/Books\/Magazines\/Home-garden,1,2,3,4,0.95
6328,Badges,\/Antiques-collectables\/Militaria\/Badges,1,2,3,4,3.45
6330,Business & technology,\/Books\/Magazines\/Business-technology,1,2,3,4,0.95
6332,Art & craft,\/Books\/Magazines\/Art-craft,1,2,3,4,0.25
6333,Royalty,\/Books\/Nonfiction\/Biography\/Royalty,1,2,3,4,0.25
6334,Dogs,\/Books\/Nonfiction\/Pets\/Dogs,1,2,3,4,0.25
6335,Cats,\/Books\/Nonfiction\/Pets\/Cats,1,2,3,4,0.95
6327,Carbon credits,\/Business-farming-industry\/Carbon-credits,1,2,3,4,2.0
6336,Fish,\/Books\/Nonfiction\/Pets\/Fish,1,2,3,4,0.0
6328,Badges,\/Antiques-collectables\/Militaria\/Badges,1,2,3,4,0.0
6330,Business & technology,\/Books\/Magazines\/Business-technology,1,2,3,4,0.0
6329,Home & garden,\/Books\/Magazines\/Home-garden,1,2,3,4,0.0
6332,Art & craft,\/Books\/Magazines\/Art-craft,1,2,3,4,0.25
6333,Royalty,\/Books\/Nonfiction\/Biography\/Royalty,1,2,3,4,0.75
6334,Dogs,\/Books\/Nonfiction\/Pets\/Dogs,1,2,3,4,0.0
6335,Cats,\/Books\/Nonfiction\/Pets\/Cats,1,2,3,4,0.25
6336,Fish,\/Books\/Nonfiction\/Pets\/Fish,1,2,3,4,0.75
6327,Carbon credits,\/Business-farming-industry\/Carbon-credits,1,2,3,4,10.0
6328,Badges,\/Antiques-collectables\/Militaria\/Badges,1,2,3,4,0.0
6329,Home & garden,\/Books\/Magazines\/Home-garden,1,2,3,4,0.25
6332,Art & craft,\/Books\/Magazines\/Art-craft,1,2,3,4,0.0
6330,Business & technology,\/Books\/Magazines\/Business-technology,1,2,3,4,0.0
6334,Dogs,\/Books\/Nonfiction\/Pets\/Dogs,1,2,3,4,0.75
6333,Royalty,\/Books\/Nonfiction\/Biography\/Royalty,1,2,3,4,0.0
6335,Cats,\/Books\/Nonfiction\/Pets\/Cats,1,2,3,4,0.0
6327,Carbon credits,\/Business-farming-industry\/Carbon-credits,1,2,3,4,10.0
6336,Fish,\/Books\/Nonfiction\/Pets\/Fish,1,2,3,4,0.0
6328,Badges,\/Antiques-collectables\/Militaria\/Badges,1,2,3,4,0.55
6330,Business & technology,\/Books\/Magazines\/Business-technology,1,2,3,4,0.25
6329,Home & garden,\/Books\/Magazines\/Home-garden,1,2,3,4,0.25
6333,Royalty,\/Books\/Nonfiction\/Biography\/Royalty,1,2,3,4,0.95
6332,Art & craft,\/Books\/Magazines\/Art-craft,1,2,3,4,0.75
6334,Dogs,\/Books\/Nonfiction\/Pets\/Dogs,1,2,3,4,0.25
6335,Cats,\/Books\/Nonfiction\/Pets\/Cats,1,2,3,4,0.25
6336,Fish,\/Books\/Nonfiction\/Pets\/Fish,1,2,3,4,0.95
6328,Badges,\/Antiques-collectables\/Militaria\/Badges,1,2,3,4,3.95
6327,Carbon credits,\/Business-farming-industry\/Carbon-credits,1,2,3,4,15.0
6329,Home & garden,\/Books\/Magazines\/Home-garden,1,2,3,4,0.0
6330,Business & technology,\/Books\/Magazines\/Business-technology,1,2,3,4,0.0
6332,Art & craft,\/Books\/Magazines\/Art-craft,1,2,3,4,0.75
6334,Dogs,\/Books\/Nonfiction\/Pets\/Dogs,1,2,3,4,0.95
6333,Royalty,\/Books\/Nonfiction\/Biography\/Royalty,1,2,3,4,0.25
6335,Cats,\/Books\/Nonfiction\/Pets\/Cats,1,2,3,4,0.25
6336,Fish,\/Books\/Nonfiction\/Pets\/Fish,1,2,3,4,0.25
6327,Carbon credits,\/Business-farming-industry\/Carbon-credits,1,2,3,4,0.0
6328,Badges,\/Antiques-collectables\/Militaria\/Badges,1,2,3,4,0.55
6329,Home & garden,\/Books\/Magazines\/Home-garden,1,2,3,4,0.25
6330,Business & technology,\/Books\/Magazines\/Business-technology,1,2,3,4,0.0
6333,Royalty,\/Books\/Nonfiction\/Biography\/Royalty,1,2,3,4,0.75
6332,Art & craft,\/Books\/Magazines\/Art-craft,1,2,3,4,0.75
6334,Dogs,\/Books\/Nonfiction\/Pets\/Dogs,1,2,3,4,0.25
6335,Cats,\/Books\/Nonfiction\/Pets\/Cats,1,2,3,4,0.95
6336,Fish,\/Books\/Nonfiction\/Pets\/Fish,1,2,3,4,0.95
6327,Carbon credits,\/Business-farming-industry\/Carbon-credits,1,2,3,4,15.0
6328,Badges,\/Antiques-collectables\/Militaria\/Badges,1,2,3,4,3.45
6329,Home & garden,\/Books\/Magazines\/Home-garden,1,2,3,4,0.0
6330,Business & technology,\/Books\/Magazines\/Business-technology,1,2,3,4,0.75
6332,Art & craft,\/Books\/Magazines\/Art-craft,1,2,3,4,0.75
6333,Royalty,\/Books\/Nonfiction\/Biography\/Royalty,1,2,3,4,0.0
6334,Dogs,\/Books\/Nonfiction\/Pets\/Dogs,1,2,3,4,0.25
6336,Fish,\/Books\/Nonfiction\/Pets\/Fish,1,2,3,4,0.25
6335,Cats,\/Books\/Nonfiction\/Pets\/Cats,1,2,3,4,0.75
6327,Carbon credits,\/Business-farming-industry\/Carbon-credits,1,2,3,4,15.0
6328,Badges,\/Antiques-collectables\/Militaria\/Badges,1,2,3,4,0.55
6329,Home & garden,\/Books\/Magazines\/Home-garden,1,2,3,4,0.95
6330,Business & technology,\/Books\/Magazines\/Business-technology,1,2,3,4,0.0
6332,Art & craft,\/Books\/Magazines\/Art-craft,1,2,3,4,0.0
6335,Cats,\/Books\/Nonfiction\/Pets\/Cats,1,2,3,4,0.0
6334,Dogs,\/Books\/Nonfiction\/Pets\/Dogs,1,2,3,4,0.75
6333,Royalty,\/Books\/Nonfiction\/Biography\/Royalty,1,2,3,4,0.95
6336,Fish,\/Books\/Nonfiction\/Pets\/Fish,1,2,3,4,0.25
6327,Carbon credits,\/Business-farming-industry\/Carbon-credits,1,2,3,4,2.0
6328,Badges,\/Antiques-collectables\/Militaria\/Badges,1,2,3,4,0.0
6329,Home & garden,\/Books\/Magazines\/Home-garden,1,2,3,4,0.95
